Timestamp,x,y,z,a,b,c,alpha,beta,gamma
1482277609850,0.028500557,-0.017888546,-0.0070500374,0.022109985,-0.012634277,0.0021820068,167.14429,11.346461,-71.52268
1482277609857,0.0044641495,0.0031132102,-0.02182579,0.02229309,-0.013320923,0.0010681152,167.13696,11.337035,-71.52003
1482277609861,-0.047696114,-0.030239522,-0.029364586,0.019119263,-0.012313843,-7.171631E-4,167.12158,11.335097,-71.51828
1482277609866,0.020973206,-0.011172056,-0.02969575,0.012710571,-0.011566162,-0.0035705566,167.12292,11.334339,-71.515785
1482277609870,-0.010062218,-0.05104357,-0.008700848,0.005126953,-0.010131836,-0.0061035156,167.13477,11.34354,-71.512634
1482277609876,0.008749962,-6.135106E-4,0.08776593,-4.5776367E-5,-0.0074005127,-0.009521484,167.14453,11.347445,-71.505585
1482277609880,-0.055146217,-0.06145388,-4.6682358E-4,-0.0051727295,-0.0033721924,-0.011077881,167.15735,11.365839,-71.504265
1482277609885,-0.04999733,-0.06973326,-0.007507324,-0.010696411,0.0010528564,-0.011077881,167.18042,11.388658,-71.50417
1482277609891,-0.04249382,-0.06366718,0.009251833,-0.014572144,0.0030822754,-0.01260376,167.20477,11.412604,-71.50394
1482277609895,-0.020892143,-0.08591348,-0.037860394,-0.014694214,0.0025939941,-0.013214111,167.23389,11.442559,-71.50526
1482277609902,-0.041963577,-0.07267165,0.07590723,-0.012039185,0.002319336,-0.01083374,167.25232,11.464973,-71.50176
1482277609906,-0.032179832,-0.040790737,0.049406767,-0.010467529,8.239746E-4,-0.0077667236,167.27008,11.480727,-71.4995
1482277609910,-0.06734657,-0.023489714,0.072612286,-0.008560181,-6.1035156E-4,-0.007583618,167.28192,11.490061,-71.496544
1482277609915,-0.05501747,0.012514234,0.10031271,-0.004699707,-8.8500977E-4,-0.006210327,167.28766,11.492279,-71.49231
1482277609921,-0.054582596,0.033934116,0.07822037,4.5776367E-4,-6.1035156E-5,-0.0057373047,167.29102,11.489758,-71.48949
1482277609925,-0.030526161,-0.003967762,0.013854027,0.005874634,0.0010223389,-0.0040283203,167.29419,11.49273,-71.48923
1482277609930,-0.046780586,0.012617588,0.07044673,0.010406494,0.002105713,-0.0036010742,167.29254,11.489367,-71.48716
1482277609935,-0.06757641,0.029015183,0.0039446354,0.0128479,0.005569458,-0.0036010742,167.28638,11.48513,-71.48942
1482277609940,0.013339996,0.047662735,-0.050092936,0.0116119385,0.008331299,-0.004470825,167.27466,11.4805975,-71.4937
1482277609945,0.0062799454,0.028442979,0.03100133,0.009414673,0.010528564,-0.0046691895,167.271,11.478,-71.49491
1482277609952,0.013459206,0.04719305,-0.011268854,0.0063476563,0.010864258,-0.0046691895,167.2649,11.474828,-71.498436
1482277609956,0.027656555,0.06352317,0.008194447,0.003112793,0.010864258,-0.006515503,167.25836,11.470365,-71.50093
1482277609960,0.008698463,0.06093043,0.015746832,0.0026855469,0.01272583,-0.007736206,167.25,11.468038,-71.503555
1482277609965,-0.012417793,0.06316298,-0.014380932,-8.544922E-4,0.014755249,-0.007873535,167.24603,11.468356,-71.50873
1482277609970,0.028025627,0.051213622,-0.07491636,-0.0044555664,0.017990112,-0.007873535,167.24408,11.472466,-71.5161
1482277609975,-0.030970573,0.018196642,-0.07107234,-0.0077209473,0.018341064,-0.007873535,167.24805,11.483414,-71.524666
1482277609980,0.023824692,0.027968228,-0.086159706,-0.010971069,0.017349243,-0.006881714,167.24652,11.493727,-71.533035
1482277609984,-0.049319267,-0.026085973,-0.12948918,-0.013214111,0.01626587,-0.00579834,167.25732,11.513267,-71.543785
1482277609990,0.0079574585,5.546212E-4,-0.101703405,-0.015365601,0.014175415,-0.004714966,167.26465,11.527448,-71.55225
1482277609995,-0.008437157,-0.0343889,-0.09780288,-0.01737976,0.012161255,-0.0037078857,167.27771,11.546866,-71.560165
1482277610002,-0.048355103,-0.03137511,-0.077594995,-0.016586304,0.009857178,-0.0025634766,167.2763,11.562657,-71.56681
1482277610005,0.02300644,-0.021349072,-0.10713577,-0.017593384,0.009796143,-4.272461E-4,167.28503,11.577004,-71.573784
1482277610010,0.011158943,3.1489134E-4,-0.08213925,-0.015487671,0.009796143,6.713867E-4,167.2887,11.585798,-71.5801
1482277610015,0.058380127,0.016988516,-0.085832596,-0.012252808,0.0033569336,0.001739502,167.2887,11.589968,-71.58518
1482277610020,0.03169918,-0.006378472,-0.04678893,-0.007949829,9.1552734E-5,0.001739502,167.2854,11.601457,-71.58898
1482277610026,0.010087967,0.0077930093,0.002850294,-0.0049438477,-0.004928589,0.001739502,167.28381,11.598147,-71.58686
1482277610034,0.016915321,-0.01365447,0.028241396,-0.0025482178,-0.010620117,0.0028533936,167.28442,11.594757,-71.58199
1482277610040,0.030762672,0.0027567148,0.04630685,6.4086914E-4,-0.01361084,0.0039367676,167.28235,11.586568,-71.57615
1482277610045,0.037454605,0.021319568,0.02420497,0.0029449463,-0.011383057,0.0049438477,167.27429,11.57534,-71.572174
1482277610050,-0.007828712,0.018459916,0.049532652,0.0073394775,-0.008453369,0.0047912598,167.26587,11.563475,-71.56795
1482277610054,0.010975838,0.043926895,0.08165431,0.012634277,-0.009429932,0.0027313232,167.25336,11.546019,-71.56177
1482277610059,-0.024648666,0.033802807,0.09469128,0.016601563,-0.009429932,0.001739502,167.24817,11.5304985,-71.55581
1482277610065,-0.022197723,0.040249765,0.008501291,0.018936157,-0.0090789795,0.0016326904,167.23517,11.516092,-71.55401
1482277610071,-0.031529427,0.04899776,0.1332426,0.020706177,-0.0059814453,8.087158E-4,167.22119,11.49686,-71.5475
1482277610075,0.020635605,0.03404218,-0.0073103905,0.019485474,-0.0036773682,0.0018920898,167.20862,11.4842615,-71.54728
1482277610080,-0.029094696,0.0711267,-0.023815632,0.017333984,-5.950928E-4,0.002960205,167.19495,11.466706,-71.549706
1482277610086,-0.040614128,0.05124241,-0.0046885014,0.014892578,0.0013885498,0.0038757324,167.17816,11.4517765,-71.5518
1482277610090,-0.021356583,0.062337577,0.028450012,0.010726929,0.0022125244,0.0038757324,167.16254,11.436475,-71.55207
1482277610095,-0.035308838,0.0072349906,-0.016593218,0.0053100586,0.0012512207,0.004257202,167.15509,11.430741,-71.55407
1482277610100,-0.0043144226,-0.014373958,-0.030639887,0.0022735596,6.4086914E-4,0.006011963,167.15723,11.428238,-71.55564
1482277610105,-0.011362076,-0.002748251,0.016762018,3.3569336E-4,-0.0017547607,0.006225586,167.15198,11.422484,-71.55501
1482277610110,0.0029296875,-0.017206192,0.026104212,-0.0012207031,-1.9836426E-4,0.0073242188,167.14874,11.418643,-71.554245
1482277610116,6.093979E-4,-8.8220835E-4,0.021292925,-0.0037231445,0.002319336,0.008148193,167.14221,11.412323,-71.55444
1482277610121,-0.01351738,-0.024805129,0.011735678,-0.003540039,0.0019378662,0.008346558,167.13013,11.410035,-71.55468
1482277610126,0.0054941177,-0.017907917,0.04937315,-0.0023956299,-3.5095215E-4,0.009216309,167.12585,11.403974,-71.55245
1482277610130,0.010144234,-0.044156134,0.013389349,-4.8828125E-4,-0.0027923584,0.009216309,167.125,11.401802,-71.550804
1482277610135,5.617142E-4,-0.001801908,-0.03184533,0.003250122,-0.0054473877,0.009506226,167.11572,11.392851,-71.55118
1482277610141,0.005224228,-0.025944531,-0.043660402,0.0051116943,-0.005935669,0.010284424,167.09985,11.387031,-71.55186
1482277610146,0.0216465,-0.071210146,-0.017637253,0.0067596436,-0.0054626465,0.010284424,167.09961,11.385738,-71.550575
1482277610150,0.009587288,-0.057081103,-0.017850637,0.0098724365,-0.007019043,0.010818481,167.09717,11.382193,-71.54928
1482277610155,-0.016565323,-0.0786016,0.01959157,0.012969971,-0.009429932,0.012084961,167.09576,11.378083,-71.54594
1482277610160,-0.004749298,-0.050341547,0.014181137,0.014770508,-0.010131836,0.011016846,167.09076,11.370201,-71.54259
1482277610165,0.00459671,-0.03880763,0.025311947,0.015853882,-0.01121521,0.009933472,167.0846,11.360731,-71.53848
1482277610170,0.028050423,-0.067491055,-0.008430481,0.016937256,-0.009765625,0.009216309,167.08325,11.357065,-71.53568
1482277610177,0.0017595291,-0.015694976,-0.046549797,0.017990112,-0.007659912,0.008514404,167.07245,11.346587,-71.53594
1482277610180,0.018206596,-0.0018982291,-0.03937006,0.01802063,-0.0058898926,0.0064086914,167.05505,11.337941,-71.53628
1482277610185,-0.017428398,-0.025874078,0.017303705,0.015731812,-0.005584717,0.0037078857,167.052,11.333167,-71.53411
1482277610191,-0.0032348633,-0.037703156,0.012040377,0.012741089,-0.007507324,0.0013275146,167.05396,11.332662,-71.53114
1482277610195,-0.01984787,-0.056441545,-0.026215076,0.009292603,-0.008132935,6.713867E-4,167.05988,11.337563,-71.52998
1482277610200,-0.017393112,-0.025362968,0.009180307,0.0066833496,-0.0048980713,-2.1362305E-4,167.05371,11.338856,-71.52828
1482277610205,0.0015830994,0.007916212,-0.012300253,0.003540039,-0.0030212402,-0.0014648438,167.05298,11.337817,-71.5279
1482277610210,-0.017360687,0.01027298,-0.0312109,3.3569336E-4,-0.0030212402,-0.0014648438,167.0523,11.337872,-71.52883
1482277610215,-0.021988869,-0.02745819,0.006685734,-0.0020751953,-0.0030212402,-0.0019378662,167.05902,11.343603,-71.52765
1482277610220,-0.05017662,-0.04360634,0.034854174,-0.0036621094,-0.002532959,-0.002029419,167.06067,11.351478,-71.52563
1482277610226,-0.04267788,-0.05492395,0.09124255,-0.0053100586,7.6293945E-5,-9.460449E-4,167.0719,11.359352,-71.521645
1482277610230,-0.006842613,-0.07792622,0.036440134,-0.0069122314,0.004928589,-9.1552734E-4,167.0871,11.373647,-71.52071
1482277610235,4.2629242E-4,-0.07474184,-0.05313301,-0.0079956055,0.008148193,-9.613037E-4,167.10156,11.3913965,-71.52486
1482277610241,-0.0018310547,-0.048063397,-0.01457715,-0.007003784,0.0077209473,1.0681152E-4,167.10632,11.402053,-71.52709
1482277610245,-0.0064668655,-0.08306366,-0.030762672,-0.004196167,0.004348755,0.0012359619,167.11926,11.416545,-71.52915
1482277610250,-0.020560265,-0.06825739,-0.04935217,-0.002090454,5.950928E-4,0.001739502,167.12866,11.427687,-71.531395
1482277610254,0.026798248,0.02428472,-0.001821518,7.324219E-4,-0.0020599365,0.001739502,167.12347,11.42212,-71.53082
1482277610261,-0.0017948151,-0.00915885,0.03107047,0.0026855469,-0.0036315918,0.003540039,167.11755,11.418396,-71.52855
1482277610265,0.0076122284,0.03311938,-0.03549528,0.0026855469,-0.0040893555,0.0049438477,167.10681,11.408422,-71.52943
1482277610270,0.05235386,-0.007502675,-0.016499758,0.0038452148,-0.0040893555,0.0037841797,167.10461,11.405429,-71.528435
1482277610276,0.032961845,-0.0028942227,-0.12048221,0.006713867,-0.005355835,0.0015563965,167.10162,11.405428,-71.53205
1482277610281,0.008964539,-0.021873534,-0.015996456,0.007369995,-0.008178711,3.0517578E-5,167.0755,11.405662,-71.53027
1482277610284,0.0063610077,-0.0028687716,0.028460741,0.006958008,-0.011428833,-0.0010528564,167.07574,11.402162,-71.5257
1482277610290,-0.015126228,-0.0028252602,0.025289297,0.0062713623,-0.011962891,-0.0028076172,167.07727,11.400062,-71.52125
1482277610295,-0.005724907,0.018569946,0.02223587,0.0046081543,-0.009017944,-0.0042266846,167.07751,11.397102,-71.51739
1482277610299,-0.031731606,-0.0026159286,0.0076625347,0.0017547607,-0.004638672,-0.005996704,167.06476,11.400331,-71.51588
1482277610303,0.022767067,0.026044488,0.0027635098,-1.6784668E-4,-0.002319336,-0.00680542,167.06714,11.401565,-71.51456
1482277610310,0.017821312,0.026188195,-0.0067374706,-0.0019683838,-5.187988E-4,-0.007522583,167.07013,11.404234,-71.51417
1482277610315,0.017650604,0.031135619,0.06651616,-0.004119873,1.8310547E-4,-0.008590698,167.0744,11.405652,-71.51073
1482277610321,-0.015568733,0.050251186,0.032939434,-0.0055389404,1.8310547E-4,-0.00894165,167.05884,11.406046,-71.509476
1482277610325,0.0034103394,0.024418771,-0.014540672,-0.0072631836,-5.187988E-4,-0.00894165,167.06555,11.412869,-71.50965
1482277610328,-0.017873764,0.02227813,0.011599541,-0.0079956055,0.0013427734,-0.0066986084,167.06995,11.417036,-71.509415
1482277610335,-0.0035266876,0.043688715,0.006959915,-0.007217407,0.0038757324,-0.0049438477,167.06952,11.417249,-71.51021
1482277610340,-0.022322655,0.029488504,0.08032632,-0.005355835,0.0052337646,-0.0054473877,167.06927,11.417178,-71.50826
1482277610345,-0.022051811,0.010636687,0.05164647,-0.0039978027,0.0071258545,-0.004119873,167.07263,11.420214,-71.50793
1482277610349,0.018356323,0.050923526,-0.007459402,-0.0037231445,0.0068359375,-0.00440979,167.06897,11.418442,-71.510216
1482277610354,-0.01475811,0.027132928,-0.0070853233,-0.0037231445,0.0058135986,-0.003112793,167.0686,11.420046,-71.51263
1482277610360,-0.007504463,0.0152336955,0.004951954,-0.0029144287,0.0030517578,-0.0017089844,167.05298,11.420587,-71.51356
1482277610364,-0.012155533,0.024607778,0.023831367,-1.0681152E-4,-2.4414063E-4,-6.1035156E-4,167.05011,11.417327,-71.51304
1482277610370,-0.00735569,0.026757598,0.025923729,0.0022735596,-0.0017547607,-3.9672852E-4,167.0459,11.412107,-71.5118
1482277610374,0.035152435,0.012300491,-0.038174152,0.0026855469,-0.0037231445,0.001373291,167.04291,11.409574,-71.5123
1482277610379,0.001750946,0.066322386,-3.0755997E-4,0.0026855469,-0.004989624,0.0035247803,167.01404,11.395642,-71.511765
1482277610384,0.013473511,0.01364696,-0.043034792,0.0035095215,-0.004333496,0.0022125244,167.00836,11.390527,-71.51241
1482277610390,-0.029180527,-7.5525045E-4,-0.066465616,0.003753662,-0.0040893555,0.001739502,167.0055,11.389713,-71.51492
1482277610395,0.011143684,-0.0032055974,-0.016507149,-9.0026855E-4,-0.0031738281,0.001739502,167.0044,11.388337,-71.51459
1482277610399,-0.005505562,-0.048061907,-0.040080547,-0.00440979,-0.002090454,0.001739502,166.98865,11.395876,-71.51546
1482277610404,-0.007844925,-0.04293269,-0.006771803,-0.0066833496,-0.001953125,0.001739502,166.9956,11.402485,-71.51504
1482277610410,-0.038482666,-0.014208853,0.005047083,-0.008865356,-9.918213E-4,0.001739502,166.99829,11.405058,-71.514984
1482277610415,-4.1103363E-4,-0.028193235,0.016767502,-0.009063721,-0.0018005371,0.001739502,167.00415,11.409784,-71.51364
1482277610420,-0.024011612,0.012200415,0.03788376,-0.009063721,9.918213E-4,0.0027313232,167.00177,11.40735,-71.51243
1482277610425,0.009279251,-0.044555426,0.01645565,-0.008071899,0.003250122,0.0028076172,167.00897,11.414072,-71.51193
1482277610429,-0.014328003,-0.022956312,0.01418519,-0.0069885254,0.00541687,0.0028076172,167.01196,11.417653,-71.512695
1482277610434,0.018921852,-0.046379387,0.014316797,-0.0059051514,0.004486084,0.0017852783,167.01923,11.425011,-71.512856
1482277610439,-0.0047864914,-0.043592334,0.108795404,-0.0068969727,0.002380371,7.171631E-4,167.02704,11.429674,-71.50858
1482277610445,0.025959969,-0.012411058,0.027715206,-0.0069274902,3.6621094E-4,-0.0012664795,167.03198,11.433406,-71.50716
1482277610449,0.011571884,-0.049918413,-0.015001059,-0.0069274902,-8.8500977E-4,-0.0014648438,167.04309,11.444341,-71.507034
1482277610453,-0.012143135,-0.05637282,0.06066537,-0.005859375,1.8310547E-4,-0.0036010742,167.05652,11.454889,-71.50369
1482277610460,-0.0047283173,-0.116321266,0.08608818,-0.0058288574,2.593994E-4,-0.004623413,167.08893,11.487152,-71.49792
1482277610470,-0.03294182,-0.03727442,-0.01823163,-0.0036621094,0.0045166016,-0.0025634766,167.09753,11.497613,-71.50029
1482277610476,0.014573097,-0.06267345,0.03399396,0.0015411377,-7.171631E-4,-0.006729126,167.1128,11.511265,-71.498474
1482277610478,-0.049090385,-0.049601138,0.047413588,0.003967285,-0.0050201416,-0.0057373047,167.12488,11.529212,-71.49363
1482277610487,-0.008605957,-0.018374503,0.004390955,0.0070343018,-0.0029449463,-0.005645752,167.13037,11.53365,-71.49239
1482277610495,-0.053463936,0.031338215,-0.007691622,0.008392334,-0.0024261475,-0.0043792725,167.12463,11.528022,-71.4924
1482277610499,-0.022480965,0.004887879,0.050885677,0.012710571,-0.007827759,-0.0011444092,167.11053,11.519792,-71.4877
1482277610504,-0.034301758,0.023326397,0.05919671,0.01689148,-0.012756348,0.0018615723,167.09985,11.504443,-71.48194
1482277610509,-0.001127243,0.010896981,0.07701588,0.019882202,-0.013534546,0.0028686523,167.09094,11.490439,-71.47561
1482277610514,0.008219719,0.003200531,0.10427809,0.021759033,-0.009780884,0.0040283203,167.08167,11.475671,-71.46883
1482277610520,-0.048517227,0.009703577,0.07964921,0.020996094,-0.0042266846,0.0049438477,167.0747,11.46115,-71.46577
1482277610524,0.053455353,0.02327007,0.022424698,0.021575928,0.0018920898,0.0047912598,167.0617,11.447905,-71.465324
1482277610529,0.024795532,0.025001705,-0.08137703,0.01889038,0.005874634,0.0038757324,167.0487,11.439623,-71.47093
1482277610534,0.067214966,-0.00861764,-0.08980584,0.013717651,0.007659912,0.0037078857,167.04285,11.438305,-71.4764
1482277610537,0.031362534,0.007754326,-0.15249038,0.009475708,0.007659912,0.0028076172,167.04169,11.438847,-71.48506
1482277610545,0.07605839,0.021716654,-0.14148426,0.0037384033,0.007217407,0.0025939941,167.03522,11.438496,-71.49249
1482277610548,0.07313633,0.023889363,-0.102324486,-0.0016784668,0.005050659,0.0015106201,167.03119,11.438666,-71.49755
1482277610554,0.030094147,0.023869634,-0.10834789,-0.0073242188,0.003616333,-4.5776367E-5,167.03021,11.442402,-71.50329
1482277610557,0.013367653,0.00516814,-0.09778094,-0.013290405,0.004196167,-0.003036499,167.03998,11.452392,-71.50847
1482277610564,-0.015054703,-0.013269067,-0.10862446,-0.017044067,0.0026397705,-0.00440979,167.05054,11.467217,-71.51381
1482277610569,-0.022014618,-0.024488568,-0.081668615,-0.019104004,3.8146973E-4,-0.0040130615,167.06268,11.482382,-71.5176
1482277610574,0.004155159,-0.014316022,-0.07137728,-0.020812988,0.0018157959,-0.0051574707,167.07458,11.496977,-71.521034
1482277610578,-0.026527405,-0.030251443,-0.023355007,-0.020523071,0.0033874512,-0.0036010742,167.07312,11.51165,-71.52297
1482277610583,-0.0026655197,-0.015463948,-0.058386326,-0.018173218,0.0030670166,-0.002960205,167.08221,11.5232725,-71.526184
1482277610587,-0.026252747,0.041455805,0.001131773,-0.012451172,6.713867E-4,-1.5258789E-4,167.07788,11.51952,-71.52686
1482277610593,-1.2683868E-4,0.0055526495,0.041042566,-0.0067443848,-0.003982544,0.0040740967,167.07458,11.513904,-71.523964
1482277610598,-0.016735077,0.038217902,0.06869936,-0.0019836426,-0.0071105957,0.007675171,167.06262,11.49863,-71.51986
1482277610604,-0.026166916,0.05859846,0.06526351,0.0052337646,-0.0101623535,0.0095825195,167.04333,11.47591,-71.515434
1482277610610,0.011689186,0.014931619,0.12083459,0.010894775,-0.011199951,0.0110321045,167.02924,11.455374,-71.507454
1482277610613,0.056355476,0.04236406,0.05330968,0.013061523,-0.008956909,0.012420654,167.00916,11.431731,-71.5029
1482277610619,0.067640305,0.02944696,-0.0040922165,0.014434814,-0.0058288574,0.012023926,166.99182,11.412397,-71.501396
1482277610623,0.029222488,-0.004532993,-0.011540651,0.0132751465,-0.0066986084,0.01020813,166.98004,11.399449,-71.49982
1482277610628,0.012307167,-0.0450747,-0.054478884,0.010848999,-0.011306763,0.0074005127,166.97906,11.397755,-71.49894
1482277610633,0.056822777,-0.061562777,0.0018498898,0.009277344,-0.016098022,0.004699707,166.98413,11.39799,-71.49307
1482277610637,-0.0052833557,-0.06590778,0.017542839,0.0057525635,-0.017532349,0.0014648438,166.99316,11.401965,-71.486946
1482277610644,0.05117035,-0.09360325,0.011948109,8.239746E-4,-0.015991211,-0.0017852783,167.01147,11.4146185,-71.48022
1482277610648,-0.020277977,-0.050040007,0.0112810135,-0.0035095215,-0.012863159,-0.0050354004,167.02576,11.425115,-71.47573
1482277610654,-0.008466721,-0.070393264,0.029680729,-0.0067749023,-0.008682251,-0.007247925,167.04688,11.442072,-71.47089
