Timestamp,x,y,z,alpha,beta,gamma,keyPressed,key_x,key_y,key_down,key_released
12/06/2016 23:00:20:7,-0.04396534,-0.031232208,0.10324049,0.0030822754,-0.021133423,-0.017669678,KEYCODE_2,1072.0,591.0
12/06/2016 23:00:21:2,0.15368462,0.04139039,0.18874788,-0.09825134,0.0231781,0.013748169,KEYCODE_3,1431.0,612.0
12/06/2016 23:00:21:7,0.0778532,0.21157762,0.13087797,-0.01499939,-0.045562744,0.009460449,KEYCODE_8,1061.0,885.0
12/06/2016 23:00:22:2,0.008613586,-0.0689041,-0.078300476,-0.08955383,0.0032196045,-0.0011901855,KEYCODE_1,269.0,569.0
12/06/2016 23:00:22:8,0.006752014,0.040694475,-0.056345463,-0.13146973,0.08363342,-0.013092041,KEYCODE_7,340.0,885.0
12/06/2016 23:00:23:4,-0.11819649,0.013669014,-0.14439058,0.0965271,-0.07707214,-0.014846802,KEYCODE_0,1095.0,997.0
12/06/2016 23:00:24:0,0.011507988,0.031407952,0.020004272,-0.076049805,0.042816162,0.007583618,KEYCODE_4,288.0,729.0
12/06/2016 23:00:24:5,-0.095926285,-0.03169453,-0.101852894,0.0942688,-0.04953003,-0.0075683594,KEYCODE_9,1394.0,888.0
12/06/2016 23:00:25:1,-0.051234245,-0.073076814,-0.098386765,0.11488342,-0.09819031,-0.027511597,KEYCODE_6,1413.0,745.0
12/06/2016 23:00:25:7,0.052348137,0.052501798,0.016942024,0.056533813,-0.07072449,-0.022079468,KEYCODE_0,1073.0,998.0
12/06/2016 23:00:26:3,-0.038236618,-0.0036731362,-0.0053539276,-0.048187256,-0.022521973,4.4250488E-4,KEYCODE_2,1035.0,592.0
12/06/2016 23:00:26:8,0.051138878,0.078583956,0.093112946,-0.013977051,-0.051376343,-0.0068206787,KEYCODE_6,1430.0,757.0
12/06/2016 23:00:27:3,-0.006855011,0.0907498,-0.24613285,0.06536865,-0.09013367,-0.019439697,KEYCODE_8,1082.0,892.0
12/06/2016 23:00:27:8,0.054766655,0.20292056,-0.1455946,-0.042556763,0.018341064,-0.0026245117,KEYCODE_9,1354.0,895.0
12/06/2016 23:00:28:3,-0.13036156,-0.24126783,-0.1863141,-0.041152954,0.0315094,-0.0053253174,KEYCODE_4,288.0,715.0
12/06/2016 23:00:28:9,-0.07123566,-0.101380736,-0.051440716,-0.039901733,0.023117065,-0.035232544,KEYCODE_7,351.0,878.0
12/06/2016 23:00:29:5,0.1036005,0.028987557,-0.110417366,0.055160522,-0.030227661,-0.04270935,KEYCODE_3,1455.0,596.0
12/06/2016 23:00:30:1,-0.09834862,-0.07619721,-0.2724061,0.08735657,-0.06626892,-0.020217896,KEYCODE_5,1102.0,745.0
12/06/2016 23:00:30:6,-0.018649101,-0.16646591,-0.061662674,-0.031051636,0.031799316,0.0016479492,KEYCODE_1,265.0,572.0
12/06/2016 23:00:31:2,-0.09015846,0.0041030943,-0.17997742,0.109313965,-0.0894928,-0.021713257,KEYCODE_0,1086.0,1014.0
12/06/2016 23:00:31:8,-0.050629616,0.16205117,-0.16024733,0.024383545,-0.020004272,-0.022384644,KEYCODE_8,1070.0,863.0
12/06/2016 23:00:32:6,-0.14939213,0.022182763,-0.058624744,0.04020691,-0.07550049,-0.029434204,KEYCODE_6,1383.0,746.0
12/06/2016 23:00:33:1,-0.037478447,-0.025380641,-0.056243896,0.0128479,-0.0038604736,-0.023147583,KEYCODE_2,1088.0,573.0
12/06/2016 23:00:34:2,-0.009943008,0.17799723,-0.17571402,0.03526306,-0.027709961,-0.026016235,KEYCODE_3,1442.0,599.0
12/06/2016 23:00:34:7,-0.016252518,0.0950872,0.10056782,-0.0423584,0.04824829,0.009216309,KEYCODE_4,302.0,696.0
12/06/2016 23:00:35:2,-0.03611374,-0.12698144,0.098979,-0.014801025,0.0021972656,-0.002380371,KEYCODE_1,297.0,581.0
12/06/2016 23:00:35:7,-0.1191082,-0.04985127,-0.2505269,0.12652588,-0.102264404,-0.018997192,KEYCODE_5,1094.0,747.0
12/06/2016 23:00:36:3,0.014004707,0.24187845,-0.23159027,0.07395935,-0.062194824,-0.015670776,KEYCODE_9,1412.0,887.0
12/06/2016 23:00:36:8,0.050008774,0.032295972,0.17939138,0.025161743,-0.06578064,-0.006576538,KEYCODE_8,1047.0,860.0
